"Date","Price","Open","High","Low","Vol.","Change %"
"04/10/2019","5,274.9","5,135.6","5,398.1","5,129.8","0.10K","2.71%"
"04/09/2019","5,135.6","5,219.5","5,227.4","5,087.0","0.08K","-1.61%"
"04/08/2019","5,219.5","5,149.5","5,289.9","5,058.6","0.09K","1.36%"
"04/07/2019","5,149.5","5,030.4","5,209.3","5,014.0","0.09K","1.99%"
"04/06/2019","5,048.8","4,996.5","5,180.2","4,932.9","0.08K","1.05%"
"04/05/2019","4,996.5","4,837.3","5,037.4","4,700.0","0.08K","3.29%"
"04/04/2019","4,837.3","4,940.1","5,042.1","4,810.3","0.10K","-1.82%"
"04/03/2019","4,926.8","4,860.1","5,267.9","4,368.9","0.13K","1.37%"
"04/02/2019","4,860.1","4,138.1","4,884.8","4,130.9","0.23K","17.45%"
"04/01/2019","4,138.1","4,097.5","4,165.2","4,059.5","0.09K","0.99%"
"03/31/2019","4,097.5","4,097.0","4,124.3","4,073.0","0.09K","0.01%"
"03/30/2019","4,097.0","4,103.1","4,139.0","4,050.8","0.07K","-0.15%"
"03/29/2019","4,103.1","4,010.4","4,109.6","4,005.0","0.09K","2.31%"
"03/28/2019","4,010.4","4,027.4","4,039.0","4,005.0","0.06K","-0.42%"
"03/27/2019","4,027.4","3,937.4","4,039.0","3,930.5","0.07K","2.28%"
"03/26/2019","3,937.4","3,937.6","3,959.0","3,900.6","0.07K","0.00%"
"03/25/2019","3,937.6","3,981.9","4,012.6","3,892.7","0.08K","-1.11%"
"03/24/2019","3,981.9","3,990.4","4,016.5","3,966.3","0.07K","-0.21%"
"03/23/2019","3,990.4","3,997.0","4,016.5","3,966.3","0.07K","-0.17%"
"03/22/2019","3,997.0","3,998.8","4,016.5","3,969.4","0.07K","-0.04%"
"03/21/2019","3,998.8","4,036.2","4,061.7","3,909.7","0.07K","-0.93%"
"03/20/2019","4,036.2","3,992.5","4,145.9","3,980.6","0.06K","1.10%"
"03/19/2019","3,992.5","3,992.6","4,028.0","3,962.6","0.06K","0.00%"
"03/18/2019","3,992.6","3,986.5","4,027.7","3,958.7","0.07K","0.15%"
"03/17/2019","3,986.5","4,018.5","4,018.5","3,945.6","0.07K","-0.54%"
"03/16/2019","4,008.3","3,907.6","4,042.3","3,907.6","0.11K","2.58%"
"03/15/2019","3,907.6","3,865.0","3,944.8","3,840.2","0.08K","1.10%"
"03/14/2019","3,865.0","3,878.5","3,905.7","3,653.5","0.08K","-0.35%"
"03/13/2019","3,878.5","3,879.5","3,892.1","3,843.9","0.08K","-0.03%"
"03/12/2019","3,879.5","3,859.7","3,902.0","3,813.6","0.07K","0.51%"
"03/11/2019","3,859.7","3,909.5","4,000.0","3,825.5","0.07K","-1.27%"
"03/10/2019","3,909.5","3,931.4","3,938.6","3,889.4","0.07K","-0.56%"
"03/09/2019","3,931.4","3,862.3","3,955.4","3,858.4","0.07K","1.79%"
"03/08/2019","3,862.3","3,888.6","3,920.7","3,793.4","0.08K","-0.68%"
"03/07/2019","3,888.6","3,852.0","4,286.0","3,835.4","0.10K","0.95%"
"03/06/2019","3,852.0","3,847.2","3,891.5","3,814.0","0.07K","0.13%"
"03/05/2019","3,847.2","3,710.8","3,865.0","3,701.7","0.08K","3.68%"
"03/04/2019","3,710.8","3,797.8","3,819.3","3,675.1","0.08K","-2.29%"
"03/03/2019","3,797.8","3,813.7","3,839.0","3,792.7","0.07K","-0.42%"
"03/02/2019","3,813.7","3,847.2","3,847.8","3,782.2","0.07K","-0.87%"
"03/01/2019","3,847.2","3,817.8","3,931.3","3,814.0","0.06K","0.77%"
"02/28/2019","3,817.8","3,802.5","3,879.0","3,775.2","0.06K","0.40%"
"02/27/2019","3,802.5","3,810.5","3,843.1","3,695.8","0.06K","-0.21%"
"02/26/2019","3,810.5","3,834.3","3,859.5","3,782.2","0.06K","-0.62%"
"02/25/2019","3,834.3","3,746.9","3,884.0","3,745.4","0.06K","2.33%"
"02/24/2019","3,746.9","4,095.2","4,181.4","3,719.2","0.10K","-8.50%"
"02/23/2019","4,095.2","3,962.8","4,138.7","3,943.5","0.07K","3.34%"
"02/22/2019","3,962.8","3,922.2","3,984.5","3,922.2","0.06K","1.04%"
"02/21/2019","3,922.2","3,967.8","4,005.3","3,912.0","0.07K","-1.15%"
"02/20/2019","3,967.8","3,923.1","3,982.8","3,876.3","0.07K","1.14%"
"02/19/2019","3,923.1","3,862.3","3,994.1","3,856.9","0.08K","1.58%"
"02/18/2019","3,862.3","3,661.9","3,909.6","3,643.0","0.09K","5.47%"
"02/17/2019","3,661.9","3,635.4","3,703.7","3,613.9","0.08K","0.73%"
"02/16/2019","3,635.4","3,614.3","3,652.2","3,589.0","0.08K","0.58%"
"02/15/2019","3,614.3","3,596.6","3,644.9","3,582.4","0.08K","0.49%"
"02/14/2019","3,596.6","3,621.5","3,631.9","3,576.8","0.09K","-0.69%"
"02/13/2019","3,621.5","3,638.2","3,657.6","3,586.5","0.06K","-0.46%"
"02/12/2019","3,638.2","3,638.9","3,655.3","3,586.5","0.08K","-0.02%"
"02/11/2019","3,638.9","3,661.7","3,661.7","3,610.0","0.07K","-0.62%"
"02/10/2019","3,661.7","3,652.2","3,672.7","3,606.6","0.10K","0.26%"
"02/09/2019","3,652.2","3,645.5","3,662.5","3,616.7","0.11K","0.18%"
"02/08/2019","3,645.5","3,415.2","3,705.0","3,377.3","0.10K","6.74%"
"02/07/2019","3,415.2","3,405.5","3,434.3","3,376.2","0.05K","0.29%"
"02/06/2019","3,405.5","3,460.9","3,473.0","3,391.4","0.10K","-1.60%"
"02/05/2019","3,460.9","3,457.2","3,482.7","3,440.0","0.09K","0.11%"
"02/04/2019","3,457.2","3,456.9","3,482.7","3,421.2","0.09K","0.01%"
"02/03/2019","3,456.9","3,496.0","3,509.0","3,436.0","0.10K","-1.12%"
"02/02/2019","3,496.0","3,458.4","3,510.1","3,429.6","0.10K","1.09%"
"02/01/2019","3,458.4","3,427.1","3,487.7","3,388.9","0.11K","0.91%"
"01/31/2019","3,427.1","3,444.0","3,463.3","3,022.7","0.14K","-0.49%"
"01/30/2019","3,444.0","3,399.7","3,473.0","3,092.0","0.15K","1.30%"
"01/29/2019","3,399.7","3,426.3","3,434.3","3,099.4","0.11K","-0.78%"
"01/28/2019","3,426.3","3,529.6","3,541.6","3,381.9","0.10K","-2.93%"
"01/27/2019","3,529.6","3,562.4","3,562.4","2,907.2","0.13K","-0.92%"
"01/26/2019","3,562.4","3,559.6","3,631.9","3,538.0","0.12K","0.08%"
"01/25/2019","3,559.6","3,548.9","3,586.4","486.0","0.14K","0.30%"
"01/24/2019","3,548.9","3,557.2","3,571.5","3,222.0","0.10K","-0.23%"
"01/23/2019","3,557.2","3,586.9","4,840.0","3,146.7","0.16K","-0.83%"
"01/22/2019","3,586.9","3,522.4","3,606.3","3,435.8","0.10K","1.83%"
"01/21/2019","3,522.4","3,558.9","3,571.5","3,500.0","0.10K","-1.03%"
"01/20/2019","3,558.9","3,660.4","3,693.3","3,500.0","0.10K","-2.74%"
"01/19/2019","3,659.3","3,597.9","3,725.6","3,593.3","0.10K","1.71%"
"01/18/2019","3,597.9","3,619.0","3,621.7","3,576.5","0.09K","-0.58%"
"01/17/2019","3,619.0","3,597.3","3,628.7","3,562.7","0.10K","0.60%"
"01/16/2019","3,597.3","3,560.9","3,642.0","3,546.6","0.09K","1.02%"
"01/15/2019","3,560.9","3,641.7","3,662.5","3,536.0","0.09K","-2.06%"
"01/14/2019","3,636.0","3,477.8","3,674.0","3,477.8","0.08K","4.55%"
"01/13/2019","3,477.8","3,611.6","3,621.7","3,468.1","0.12K","-3.70%"
"01/12/2019","3,611.6","3,606.6","3,637.1","3,557.3","0.11K","0.14%"
"01/11/2019","3,606.6","3,601.5","3,645.6","3,536.7","0.11K","0.14%"
"01/10/2019","3,601.5","3,982.9","3,994.1","3,546.6","0.13K","-9.58%"
"01/09/2019","3,982.9","3,971.3","4,016.5","3,942.2","0.10K","0.29%"
"01/08/2019","3,971.3","3,960.7","4,052.6","3,921.4","0.10K","0.27%"
"01/07/2019","3,960.7","4,016.5","4,024.9","3,928.6","0.11K","-1.39%"
"01/06/2019","4,016.5","3,798.0","4,039.0","3,760.1","0.10K","5.75%"
"01/05/2019","3,798.0","3,808.7","3,844.9","3,771.6","0.10K","-0.28%"
"01/04/2019","3,808.7","3,765.6","3,840.8","3,728.3","0.11K","1.14%"
"01/03/2019","3,765.6","3,867.7","3,867.7","3,723.6","0.10K","-2.64%"
"01/02/2019","3,867.7","3,814.8","3,886.9","3,750.6","0.12K","1.39%"
"01/01/2019","3,814.8","3,693.3","3,814.8","3,657.4","0.10K","3.29%"
"12/31/2018","3,693.3","3,808.7","3,808.7","3,657.4","0.11K","-3.03%"
"12/30/2018","3,808.7","3,688.2","3,830.0","3,677.9","0.11K","3.27%"
"12/29/2018","3,688.2","3,830.0","3,873.1","3,688.2","0.11K","-3.70%"
"12/28/2018","3,830.0","3,556.5","3,865.5","3,556.5","0.11K","6.94%"
"12/27/2018","3,581.5","3,771.6","3,799.5","3,536.7","0.12K","-5.04%"
"12/26/2018","3,771.6","3,745.3","3,844.1","3,685.6","0.12K","0.70%"
"12/25/2018","3,745.3","4,042.0","4,042.0","3,656.9","0.13K","-7.34%"
"12/24/2018","4,042.0","3,910.8","4,188.1","3,910.8","0.12K","3.36%"
"12/23/2018","3,910.8","3,949.2","4,016.0","3,889.0","0.11K","-0.97%"
"12/22/2018","3,949.2","3,825.0","3,954.8","3,792.3","0.10K","3.25%"
"12/21/2018","3,825.0","4,061.2","4,129.9","3,760.6","0.11K","-5.82%"
"12/20/2018","4,061.2","3,683.3","4,118.4","3,656.9","0.13K","10.26%"
"12/19/2018","3,683.3","3,614.1","3,905.3","3,587.8","0.15K","1.91%"
"12/18/2018","3,614.1","3,517.2","3,618.5","3,435.8","0.14K","2.76%"
"12/17/2018","3,517.2","3,226.9","3,591.1","3,213.6","0.12K","9.00%"
"12/16/2018","3,226.9","3,218.6","3,286.6","3,196.7","0.10K","0.26%"
"12/15/2018","3,218.6","3,222.1","3,259.7","3,162.1","0.11K","-0.11%"
"12/14/2018","3,222.1","3,308.1","3,428.0","3,183.2","0.12K","-2.60%"
"12/13/2018","3,308.1","3,445.6","3,451.1","3,249.5","0.11K","-3.99%"
"12/12/2018","3,445.6","3,401.6","3,515.3","3,365.8","0.11K","1.29%"
"12/11/2018","3,401.6","3,427.9","3,456.8","3,338.1","0.11K","-0.77%"
"12/10/2018","3,427.9","3,552.2","3,596.7","3,394.6","0.12K","-3.50%"
"12/09/2018","3,552.2","3,423.2","3,646.4","3,404.0","0.12K","3.77%"
"12/08/2018","3,423.2","3,387.5","3,485.9","3,300.0","0.10K","1.05%"
"12/07/2018","3,387.5","3,513.2","3,843.9","3,237.0","0.11K","-3.58%"
"12/06/2018","3,513.2","3,772.0","3,897.0","3,513.2","0.08K","-6.86%"
"12/05/2018","3,772.0","3,963.2","3,972.0","3,754.4","0.07K","-4.82%"
"12/04/2018","3,963.2","3,925.1","4,081.4","3,801.0","0.08K","0.97%"
"12/03/2018","3,925.1","4,171.4","4,181.1","3,750.0","0.09K","-5.91%"
"12/02/2018","4,171.4","4,218.3","4,312.3","4,115.8","0.06K","-1.11%"
"12/01/2018","4,218.3","4,053.0","4,373.3","3,980.0","0.07K","4.08%"
"11/30/2018","4,053.0","4,292.6","4,346.6","3,948.2","0.08K","-5.58%"
"11/29/2018","4,292.6","4,252.7","4,450.1","4,147.8","0.08K","0.53%"
"11/28/2018","4,270.0","3,878.8","4,396.9","3,878.8","0.11K","10.09%"
"11/27/2018","3,878.8","3,866.3","3,933.6","3,715.6","0.07K","0.32%"
"11/26/2018","3,866.3","4,094.3","4,171.9","3,702.2","0.09K","-5.57%"
"11/25/2018","4,094.3","3,958.6","4,216.3","3,655.5","0.07K","3.94%"
"11/24/2018","3,938.9","4,421.7","4,508.9","3,828.5","0.10K","-10.92%"
"11/23/2018","4,421.7","4,376.6","4,466.6","4,203.3","0.09K","0.65%"
"11/22/2018","4,393.2","4,657.8","4,702.3","4,366.2","0.08K","-5.78%"
"11/21/2018","4,662.6","4,563.5","4,781.6","4,392.4","0.09K","2.17%"
"11/20/2018","4,563.5","4,922.8","5,030.8","4,340.8","0.09K","-7.30%"
"11/19/2018","4,922.8","5,647.1","5,658.4","4,868.1","0.09K","-12.81%"
"11/18/2018","5,645.8","5,613.9","5,717.1","5,613.9","0.07K","0.60%"
"11/17/2018","5,612.0","5,652.3","5,669.3","5,551.7","0.07K","-0.71%"
"11/16/2018","5,652.3","5,749.1","5,765.6","5,567.2","0.08K","-1.38%"
"11/15/2018","5,731.7","5,862.2","5,906.9","5,428.8","0.07K","-2.23%"
"11/14/2018","5,862.2","6,464.4","6,988.0","5,677.2","0.07K","-9.32%"
"11/13/2018","6,464.4","6,437.1","6,514.9","6,404.5","0.08K","0.57%"
"11/12/2018","6,428.0","6,450.3","6,479.4","6,411.2","0.07K","-0.35%"
"11/11/2018","6,450.3","6,452.3","6,464.2","6,377.1","0.08K","-0.13%"
"11/10/2018","6,458.5","6,414.9","6,480.8","6,414.9","0.07K","0.68%"
"11/09/2018","6,414.9","6,489.9","6,522.9","6,412.0","0.08K","-1.16%"
"11/08/2018","6,489.9","6,554.9","6,589.7","6,470.2","0.08K","-0.99%"
"11/07/2018","6,554.9","6,491.7","6,603.0","6,491.7","0.08K","1.00%"
"11/06/2018","6,490.2","6,438.0","6,637.8","6,425.0","0.08K","0.81%"
"11/05/2018","6,438.0","6,452.3","6,486.5","6,425.0","0.08K","-0.28%"
"11/04/2018","6,456.3","6,372.3","6,486.5","6,349.6","0.08K","1.22%"
"11/03/2018","6,378.7","6,395.8","6,425.2","6,354.3","0.08K","-0.27%"
"11/02/2018","6,395.8","6,384.9","6,436.8","6,377.6","0.07K","0.04%"
"11/01/2018","6,393.0","6,372.9","6,417.8","6,285.3","0.10K","0.00%"
"10/31/2018","6,392.8","6,360.2","6,404.8","6,284.4","0.08K","0.51%"
"10/30/2018","6,360.2","6,362.0","6,394.0","6,300.6","0.09K","-0.03%"
"10/29/2018","6,362.0","6,500.4","6,511.8","6,351.2","0.10K","-2.11%"
"10/28/2018","6,499.4","6,518.3","6,550.9","6,477.6","0.09K","-0.29%"
"10/27/2018","6,518.3","6,562.4","6,767.0","6,490.9","0.10K","-0.67%"
"10/26/2018","6,562.4","6,574.6","6,590.4","6,518.3","0.07K","-0.19%"
"10/25/2018","6,574.6","6,588.6","6,615.0","6,518.3","0.09K","-0.21%"
"10/24/2018","6,588.6","6,558.2","6,638.9","6,542.7","0.09K","0.46%"
"10/23/2018","6,558.2","6,585.9","6,638.9","6,527.2","0.09K","-0.67%"
"10/22/2018","6,602.2","6,609.8","6,638.9","6,562.3","0.10K","-0.12%"
"10/21/2018","6,609.8","6,583.2","6,665.6","6,583.0","0.10K","0.40%"
"10/20/2018","6,583.2","6,546.5","6,766.1","6,533.6","0.09K","0.56%"
"10/19/2018","6,546.5","6,730.6","6,730.6","6,533.6","0.06K","-2.74%"
"10/18/2018","6,730.6","6,754.1","6,779.6","6,705.5","0.10K","-0.35%"
"10/17/2018","6,754.1","6,749.4","6,820.4","6,700.0","0.10K","0.07%"
"10/16/2018","6,749.4","6,752.5","6,861.4","6,697.0","0.10K","-0.05%"
"10/15/2018","6,752.5","6,347.0","7,200.0","6,318.3","0.15K","6.39%"
"10/14/2018","6,347.0","6,335.0","6,415.6","6,315.4","0.10K","0.19%"
"10/13/2018","6,335.0","6,327.1","6,353.0","6,281.1","0.09K","0.12%"
"10/12/2018","6,327.1","6,301.8","6,359.2","6,134.3","0.10K","0.40%"
"10/11/2018","6,301.8","6,610.8","6,625.6","6,216.8","0.11K","-4.68%"
"10/10/2018","6,610.8","6,642.2","6,665.3","6,481.7","0.10K","-0.47%"
"10/09/2018","6,642.2","6,652.0","6,670.2","6,614.9","0.09K","-0.15%"
"10/08/2018","6,652.0","6,605.4","6,821.7","6,573.0","0.10K","0.71%"
"10/07/2018","6,605.4","6,581.4","6,617.0","6,535.0","0.06K","0.36%"
"10/06/2018","6,581.4","6,636.2","6,656.4","6,535.0","0.05K","-0.83%"
"10/05/2018","6,636.2","6,576.9","6,663.3","6,551.2","0.04K","0.90%"
"10/04/2018","6,576.9","6,485.1","6,591.0","6,466.7","0.04K","1.42%"
"10/03/2018","6,485.1","6,534.9","6,551.5","6,350.0","0.04K","-0.76%"
"10/02/2018","6,534.9","6,576.2","6,622.2","6,516.9","0.03K","-0.63%"
"10/01/2018","6,576.2","6,619.2","6,693.3","6,512.1","0.04K","-0.65%"
"09/30/2018","6,619.2","6,600.8","6,638.1","6,346.6","0.05K","0.28%"
"09/29/2018","6,600.8","6,639.7","6,639.7","6,300.0","0.03K","-0.59%"
"09/28/2018","6,639.7","6,661.6","6,758.5","6,550.0","0.05K","-0.33%"
"09/27/2018","6,661.6","6,457.7","6,700.0","6,277.8","0.05K","3.16%"
"09/26/2018","6,457.7","6,411.6","6,524.9","6,379.5","0.05K","0.72%"
"09/25/2018","6,411.6","6,592.9","6,592.9","6,312.5","0.05K","-2.75%"
"09/24/2018","6,592.9","6,691.9","6,706.0","6,547.3","0.05K","-1.48%"
"09/23/2018","6,691.9","6,702.5","6,749.0","6,616.2","0.05K","-0.28%"
"09/22/2018","6,710.5","6,687.2","6,788.4","6,604.6","0.05K","0.35%"
"09/21/2018","6,687.2","6,482.9","6,737.0","6,452.8","0.05K","3.15%"
"09/20/2018","6,482.9","6,401.3","6,510.0","6,351.6","0.04K","1.27%"
"09/19/2018","6,401.3","6,301.2","6,503.1","6,143.3","0.05K","1.59%"
"09/18/2018","6,301.2","6,231.3","6,389.1","6,226.6","0.04K","1.12%"
"09/17/2018","6,231.3","6,519.0","6,529.8","6,198.7","0.05K","-4.41%"
"09/16/2018","6,519.0","6,502.7","6,545.3","6,396.7","0.05K","0.25%"
"09/15/2018","6,502.7","6,465.6","6,600.0","6,447.6","0.05K","0.57%"
"09/14/2018","6,465.6","6,506.4","6,685.0","6,396.7","0.05K","-0.63%"
"09/13/2018","6,506.4","6,315.6","6,681.1","6,307.7","0.05K","3.02%"
"09/12/2018","6,315.6","6,291.7","6,371.1","6,204.8","0.05K","0.38%"
"09/11/2018","6,291.7","6,333.7","6,384.5","6,101.0","0.04K","-0.66%"
"09/10/2018","6,333.7","6,296.2","6,377.7","6,159.0","0.05K","1.15%"
"09/09/2018","6,261.4","6,243.7","6,424.8","6,160.0","0.06K","0.28%"
"09/08/2018","6,243.7","6,437.9","6,751.6","5,849.6","0.06K","-2.97%"
"09/07/2018","6,434.7","6,495.4","6,537.4","6,322.5","0.06K","-0.93%"
"09/06/2018","6,495.4","6,709.0","6,724.0","6,322.1","0.06K","-3.18%"
"09/05/2018","6,709.0","7,355.5","7,395.9","6,709.0","0.05K","-8.79%"
"09/04/2018","7,355.5","7,250.0","7,406.9","7,245.0","0.04K","1.46%"
"09/03/2018","7,250.0","7,254.7","7,310.4","7,197.9","0.04K","-0.06%"
"09/02/2018","7,254.7","7,197.9","7,336.0","7,122.1","0.05K","0.79%"
"09/01/2018","7,197.9","7,015.9","7,250.0","6,987.1","0.06K","2.59%"
"08/31/2018","7,015.9","6,961.4","7,066.1","6,800.0","0.06K","0.78%"
"08/30/2018","6,961.4","7,029.7","7,065.6","6,653.6","0.05K","-0.97%"
"08/29/2018","7,029.7","7,066.2","7,138.8","6,600.0","0.06K","-0.16%"
"08/28/2018","7,040.8","6,873.3","7,129.7","6,816.3","0.06K","2.44%"
"08/27/2018","6,873.3","6,684.9","6,900.0","6,657.3","0.04K","2.82%"
"08/26/2018","6,684.9","6,712.7","6,736.2","6,548.0","0.04K","-0.41%"
"08/25/2018","6,712.7","6,698.4","6,761.3","6,646.8","0.04K","0.21%"
"08/24/2018","6,698.4","6,525.8","6,711.4","6,478.2","0.04K","2.65%"
"08/23/2018","6,525.8","6,364.2","6,561.0","6,364.2","0.04K","2.54%"
"08/22/2018","6,364.2","6,443.0","6,865.9","6,200.0","0.05K","-1.22%"
"08/21/2018","6,443.0","6,266.2","6,472.0","6,250.0","0.03K","2.82%"
"08/20/2018","6,266.2","6,492.7","6,516.9","6,235.4","0.05K","-3.49%"
"08/19/2018","6,492.7","6,409.0","6,515.4","6,329.2","0.05K","1.31%"
"08/18/2018","6,409.0","6,548.0","6,592.0","6,301.1","0.05K","-2.12%"
"08/17/2018","6,548.0","6,313.7","6,572.9","6,290.0","0.05K","3.71%"
"08/16/2018","6,313.7","6,276.6","6,447.4","6,227.9","0.05K","0.59%"
"08/15/2018","6,276.6","6,177.8","6,599.1","6,163.0","0.05K","1.60%"
"08/14/2018","6,177.8","6,277.8","6,277.8","5,886.0","0.05K","-1.59%"
"08/13/2018","6,277.8","6,327.9","6,510.8","6,163.0","0.05K","-0.93%"
"08/12/2018","6,336.6","6,239.0","6,439.7","6,184.5","0.05K","1.67%"
"08/11/2018","6,232.7","6,140.7","6,474.0","6,014.1","0.05K","1.50%"
"08/10/2018","6,140.7","6,536.1","6,788.0","6,035.1","0.06K","-6.19%"
"08/09/2018","6,545.8","6,275.7","6,622.2","6,206.2","0.05K","4.25%"
"08/08/2018","6,279.1","6,709.8","6,714.7","6,141.5","0.06K","-6.42%"
"08/07/2018","6,709.8","6,910.4","7,436.2","6,696.0","0.07K","-2.90%"
"08/06/2018","6,910.4","7,010.4","7,151.3","6,850.0","0.05K","-1.43%"
"08/05/2018","7,010.4","6,986.9","7,076.7","6,900.0","0.05K","0.34%"
"08/04/2018","6,986.9","7,383.6","7,475.0","6,964.6","0.05K","-5.37%"
"08/03/2018","7,383.6","7,577.6","7,608.5","7,315.5","0.05K","-2.56%"
"08/02/2018","7,577.6","7,607.3","7,695.7","7,147.8","0.05K","-0.39%"
"08/01/2018","7,607.3","7,735.9","7,766.3","7,468.7","0.05K","-1.66%"
"07/31/2018","7,735.9","8,178.1","8,178.1","7,665.0","0.06K","-5.41%"
"07/30/2018","8,178.1","8,218.1","8,371.7","7,843.1","0.05K","-0.58%"
"07/29/2018","8,225.6","8,195.2","8,269.4","8,122.0","0.05K","0.37%"
"07/28/2018","8,195.2","8,168.3","8,252.7","8,065.4","0.05K","0.33%"
"07/27/2018","8,168.3","7,953.4","8,252.7","7,802.7","0.06K","2.70%"
"07/26/2018","7,953.4","8,161.3","8,300.0","7,880.3","0.06K","-2.55%"
"07/25/2018","8,161.3","8,381.4","8,815.0","8,065.4","0.06K","-2.97%"
"07/24/2018","8,410.8","7,772.9","8,486.6","7,730.0","0.07K","8.44%"
"07/23/2018","7,756.2","7,413.4","7,788.5","7,401.8","0.06K","4.62%"
"07/22/2018","7,413.4","7,452.5","7,905.0","7,162.0","0.07K","-0.52%"
"07/21/2018","7,452.5","7,393.6","7,452.5","7,250.0","0.06K","1.17%"
"07/20/2018","7,366.1","7,434.2","7,891.0","7,288.2","0.06K","-0.92%"
"07/19/2018","7,434.2","7,374.1","7,536.1","7,262.5","0.06K","0.82%"
"07/18/2018","7,374.1","7,329.5","7,588.9","7,245.4","0.06K","0.61%"
"07/17/2018","7,329.5","6,670.6","7,400.0","6,632.1","0.06K","9.88%"
"07/16/2018","6,670.6","6,282.8","6,692.0","6,249.7","0.06K","6.17%"
"07/15/2018","6,282.8","6,235.4","6,372.5","6,206.3","0.07K","0.76%"
"07/14/2018","6,235.4","6,154.0","6,250.0","5,750.0","0.06K","1.32%"
"07/13/2018","6,154.0","6,251.9","6,386.0","5,708.3","0.06K","-1.57%"
"07/12/2018","6,251.9","6,345.2","6,372.5","6,112.1","0.05K","-1.47%"
"07/11/2018","6,345.2","6,302.9","6,409.2","5,924.4","0.05K","0.67%"
"07/10/2018","6,302.9","6,664.1","6,678.0","6,297.8","0.05K","-5.42%"
"07/09/2018","6,664.1","6,686.1","6,899.0","6,639.9","0.05K","-0.33%"
"07/08/2018","6,686.1","6,740.3","6,770.3","6,262.6","0.05K","-0.80%"
"07/07/2018","6,740.3","6,576.3","6,770.6","6,509.2","0.04K","2.49%"
"07/06/2018","6,576.3","6,536.8","6,890.0","6,463.8","0.05K","0.61%"
"07/05/2018","6,536.8","6,582.1","7,065.2","5,936.9","0.05K","-0.69%"
"07/04/2018","6,582.1","6,498.3","6,721.1","6,418.8","0.05K","1.29%"
"07/03/2018","6,498.3","6,599.5","6,660.3","6,450.4","0.05K","-1.53%"
"07/02/2018","6,599.5","6,351.9","6,649.0","6,285.7","0.04K","3.90%"
"07/01/2018","6,351.9","6,364.6","6,431.6","6,201.7","0.04K","-0.20%"
"06/30/2018","6,364.6","6,205.4","6,499.4","5,772.2","0.05K","2.65%"
"06/29/2018","6,200.5","5,856.1","6,268.9","5,811.1","0.04K","5.88%"
"06/28/2018","5,856.1","6,106.1","6,124.6","5,856.1","0.04K","-4.09%"
"06/27/2018","6,106.1","6,059.5","6,126.1","6,006.6","0.04K","0.77%"
"06/26/2018","6,059.5","6,252.1","6,255.1","6,048.7","0.04K","-2.58%"
"06/25/2018","6,220.1","6,133.1","6,329.5","5,050.5","0.04K","1.42%"
"06/24/2018","6,133.1","6,217.9","6,488.7","5,276.3","0.06K","-0.71%"
"06/23/2018","6,176.8","6,074.9","6,254.3","6,048.7","0.04K","2.03%"
"06/22/2018","6,053.7","6,695.2","6,722.7","5,985.6","0.05K","-9.87%"
"06/21/2018","6,716.6","6,739.0","6,791.6","6,658.6","0.04K","-0.33%"
"06/20/2018","6,739.0","6,688.9","6,777.7","6,554.8","0.05K","0.75%"
"06/19/2018","6,688.9","6,686.1","6,810.3","6,656.4","0.05K","0.04%"
"06/18/2018","6,686.1","6,489.4","6,799.0","6,396.4","0.05K","3.03%"
"06/17/2018","6,489.4","6,495.7","6,586.5","6,441.3","0.05K","-0.16%"
"06/16/2018","6,499.8","6,431.5","6,545.0","6,336.0","0.05K","1.06%"
"06/15/2018","6,431.5","6,624.9","6,650.0","6,386.4","0.04K","-2.73%"
"06/14/2018","6,611.9","6,307.7","6,691.2","6,304.4","0.04K","4.82%"
"06/13/2018","6,307.7","6,585.4","6,625.1","5,050.0","0.05K","-4.35%"
"06/12/2018","6,594.4","6,871.0","7,249.0","6,497.4","0.05K","-4.03%"
"06/11/2018","6,871.0","6,745.5","6,933.0","6,700.0","0.05K","1.86%"
"06/10/2018","6,745.5","7,487.8","7,487.8","5,500.0","0.06K","-9.72%"
"06/09/2018","7,472.0","7,643.4","7,691.0","7,469.5","0.05K","-2.24%"
"06/08/2018","7,643.4","7,625.9","7,690.6","7,548.2","0.04K","-0.19%"
"06/07/2018","7,657.7","7,617.0","7,726.1","7,544.9","0.05K","0.53%"
"06/06/2018","7,617.0","7,581.5","7,672.3","7,479.3","0.05K","0.40%"
"06/05/2018","7,587.0","7,507.3","7,637.2","7,356.4","0.05K","1.06%"
"06/04/2018","7,507.3","7,693.2","7,718.3","7,453.3","0.04K","-2.42%"
"06/03/2018","7,693.2","7,589.4","7,747.2","7,588.5","0.05K","1.37%"
"06/02/2018","7,589.4","7,513.1","7,672.3","7,446.0","0.02K","1.02%"
"06/01/2018","7,513.1","7,486.9","7,592.3","7,351.0","0.01K","0.35%"
"05/31/2018","7,486.9","7,388.4","7,723.0","7,368.3","0.02K","1.33%"
"05/30/2018","7,388.4","7,420.0","8,017.0","7,308.5","0.05K","-0.43%"
"05/29/2018","7,420.0","7,108.7","7,513.1","7,093.1","0.05K","3.97%"
"05/28/2018","7,136.6","7,345.1","7,426.1","7,103.1","0.05K","-3.28%"
"05/27/2018","7,378.4","7,397.0","7,592.3","7,308.5","0.05K","-0.25%"
"05/26/2018","7,397.0","7,457.4","7,611.2","7,350.0","0.05K","-0.81%"
"05/25/2018","7,457.4","7,574.5","7,644.1","7,095.1","0.05K","-1.55%"
